destination_id,name,address,type,price_per_night,rating,contact,latitude,longitude
2,Smalto,,accomodations,,,,41.90003204345703,12.49571418762207
2,Embassy Hotel,,accomodations,,,,41.905555725097656,12.495593070983887
2,Hotel Artemide,,accomodations,,,,41.900821685791016,12.493613243103027
2,Hotel Miami,,accomodations,,,,41.900970458984375,12.493353843688965
2,augusta lucilla palace,,accomodations,,,,41.90003967285156,12.497757911682129
2,Hotel Giglio dell'Opera,,accomodations,,,,41.90019607543945,12.49840259552002
2,raeli hotel noto,,accomodations,,,,41.904701232910156,12.49958610534668
2,Albergo hera net,,accomodations,,,,41.89986801147461,12.497511863708496
2,Hotel San Remo,,accomodations,,,,41.89985275268555,12.497549057006836
2,bettoja hotel mediterraneo,,accomodations,,,,41.900325775146484,12.498881340026855
2,Raeli Hotel Regio,,accomodations,,,,41.904537200927734,12.499835968017578
2,Hotel Giada,,accomodations,,,,41.89997863769531,12.498204231262207
2,Hotel Altavilla,,accomodations,,,,41.89995193481445,12.498250007629395
2,bettoja hotel atlantico,,accomodations,,,,41.900062561035156,12.498612403869629
3,Central Plaza,,accomodations,,,,47.37708282470703,8.543634414672852
3,townhouse boutique hotel,,accomodations,,,,47.37616729736328,8.540008544921875
3,hotel schweizerhof zurich,,accomodations,,,,47.376949310302734,8.539446830749512
3,hotel limmatblick,,accomodations,,,,47.3759765625,8.543805122375488
3,hotel limmathof,,accomodations,,,,47.37644577026367,8.544160842895508
3,hotel st. gotthard,,accomodations,,,,47.37641143798828,8.539229393005371
3,sorell hotel rutli,,accomodations,,,,47.37616729736328,8.544407844543457
3,hotel du theatre by fassbind,,architecture,,,,47.37627410888672,8.544673919677734
3,Citystudios,,accomodations,,,,47.375728607177734,8.544463157653809
3,hotel marta,,accomodations,,,,47.37596130371094,8.544779777526855
3,hotel arlette beim hauptbahnhof,,accomodations,,,,47.378822326660156,8.543740272521973
3,hotel felix,,accomodations,,,,47.37521743774414,8.544486045837402
3,best western plus hotel zurcherhof,,accomodations,,,,47.37504959106445,8.54445743560791
3,hotel alexander zurich old town,,accomodations,,,,47.374595642089844,8.54391860961914
3,royal hotel zurich,,accomodations,,,,47.37897872924805,8.544937133789062
3,hotel bristol zurich,,accomodations,,,,47.3796501159668,8.543557167053223
3,Linda's Beauty Bed & Breakfast,,accomodations,,,,47.37464141845703,8.544777870178223
3,hotel st.  josef,,accomodations,,,,47.37534713745117,8.545875549316406
3,hotel scheuble,,accomodations,,,,47.37446212768555,8.544820785522461
3,Hotel Krone-Limmatquai,,accomodations,,,,47.3737907409668,8.54305648803711
3,Hotel Schäfli,,accomodations,,,,47.37380599975586,8.543359756469727
3,leoneck swiss hotel,,accomodations,,,,47.379180908203125,8.545332908630371
3,Hotel Hirschen,,accomodations,,,,47.37337875366211,8.543257713317871
3,hotel platzhirsch,,accomodations,,,,47.37351608276367,8.543944358825684
3,SPLENDID,,accomodations,,,,47.373226165771484,8.543330192565918
3,Hotel Adler,,accomodations,,,,47.37313461303711,8.543481826782227
3,hotel city zurich design & lifestyle,,accomodations,,,,47.37491226196289,8.536548614501953
3,boutique hotel wellenberg,,accomodations,,,,47.37307357788086,8.543922424316406
3,Hotel Sunnehus,,accomodations,,,,47.378971099853516,8.546972274780273
3,bedsitting-rooms.ch,,accomodations,,,,47.37266159057617,8.543608665466309
3,walhalla hotel,,accomodations,,,,47.3802375793457,8.537286758422852
3,hotel kindli,,accomodations,,,,47.3724250793457,8.540643692016602
3,widder hotel - zurichs luxury hideaway,,accomodations,,,,47.372440338134766,8.53985595703125
3,stattHotel,,accomodations,,,,47.37235641479492,8.543157577514648
3,Marktgasse Hotel,,accomodations,,,,47.37200927734375,8.543479919433594
3,hotel glockenhof zurich,,accomodations,,,,47.372737884521484,8.536165237426758
3,storchen zurich - lifestyle boutique hotel,,accomodations,,,,47.37126541137695,8.541793823242188
3,zurich marriott hotel,,accomodations,,,,47.38260269165039,8.540459632873535
3,hotel montana zurich,,accomodations,,,,47.38081359863281,8.53526782989502
3,Sorell Hotel St. Peter,,accomodations,,,,47.37080001831055,8.540505409240723
3,Boutique Hotel Josef,,accomodations,,,,47.38058853149414,8.534256935119629
3,citizenm zurich,,accomodations,,,,47.37200927734375,8.535396575927734
3,hotel florhof,,accomodations,,,,47.37228012084961,8.54876708984375
3,EMA House Hotel Suites,,accomodations,,,,47.383636474609375,8.540301322937012
3,Helmhaus,,accomodations,,,,47.36985778808594,8.54316234588623
3,savoy baur en ville,,accomodations,,,,47.36977005004883,8.539772033691406
3,swiss star zurich university,,accomodations,,,,47.38261032104492,8.54837417602539
3,boutique hotel helvetia,,accomodations,,,,47.37322235107422,8.531698226928711
3,altstadt hotel,,accomodations,,,,47.369293212890625,8.544011116027832
3,Sorell Hotel Rex,,accomodations,,,,47.38475036621094,8.543059349060059
